sales,discount,profit,total_population,area,population_density,year,month,day_of_week,week_of_year,quarter,is_weekend,is_month_end,profit_margin,per_capita_income,income_to_sales_ratio,income_x_population,osm_supermarkets,osm_transit_hubs,osm_schools_colleges,osm_hospitals,osm_competitor_score,osm_accessibility_score,weather_avg_temp_c,weather_total_rain_mm,weather_avg_humidity,weather_is_monsoon,weather_is_summer,festival_score,is_festival_period,income_x_festival,category_encoded,sub_category_encoded,region_encoded,city_encoded,revenue_band_encoded,festival_name_encoded,festival_impact_encoded,sales_lag_1m,sales_lag_3m,sales_rolling_avg_3m,sales_per_capita,profit_per_capita,sales_per_sq_km,competitor_density,accessibility_per_capita,estimated_rent_per_sqft
1637,0.2,130.96,565223,1756.0,321.88097949886105,2017,6,2,24,2,0,0,0.08,61000,37.263286499694566,34478603000,0,0,2,59,0,2,31.2,38.1,57.2,1,0,2,1,122000,0,2,4,13,0,16,0,591.0,2292.0,974.6666666666666,0.0028962020299952407,0.0002316961623996193,0.9322323462414579,0.0,0.003538426426383923,27.34
2168,0.35,737.12,565223,1756.0,321.88097949886105,2017,6,2,26,2,0,0,0.34,61000,28.136531365313655,34478603000,0,0,2,59,0,2,31.2,38.1,57.2,1,0,0,0,0,1,21,1,13,3,12,3,584.0,1489.0,1274.0,0.003835654246200172,0.0013041224437080586,1.234624145785877,0.0,0.003538426426383923,27.34
2367,0.15,1065.15,565223,1756.0,321.88097949886105,2017,6,5,25,2,1,0,0.45,61000,25.77101816645543,34478603000,0,0,2,59,0,2,31.2,38.1,57.2,1,0,0,0,0,1,21,4,13,3,12,3,2168.0,1070.0,1706.3333333333333,0.004187727675625373,0.0018844774540314178,1.3479498861047836,0.0,0.003538426426383923,27.34
1730,0.27,363.3,565223,1756.0,321.88097949886105,2017,6,5,23,2,1,0,0.21,61000,35.26011560693642,34478603000,0,0,2,59,0,2,31.2,38.1,57.2,1,0,2,1,122000,1,13,4,13,0,16,0,2367.0,584.0,2088.3333333333335,0.003060738858822093,0.0006427551603526396,0.9851936218678815,0.0,0.003538426426383923,27.34
1208,0.28,410.72,565223,1756.0,321.88097949886105,2017,6,0,25,2,0,0,0.34,61000,50.496688741721854,34478603000,0,0,2,59,0,2,31.2,38.1,57.2,1,0,0,0,0,4,12,4,13,2,12,3,1223.0,1032.0,1157.6666666666667,0.0021372095615358896,0.0007266512509222024,0.6879271070615034,0.0,0.003538426426383923,27.34
1074,0.34,289.98,565223,1756.0,321.88097949886105,2017,6,6,24,2,1,0,0.27,61000,56.79702048417132,34478603000,0,0,2,59,0,2,31.2,38.1,57.2,1,0,0,0,0,4,12,0,13,2,12,3,1208.0,1042.0,1168.3333333333333,0.0019001349909681666,0.000513036447561405,0.6116173120728929,0.0,0.003538426426383923,27.34
1554,0.16,466.2,565223,1756.0,321.88097949886105,2017,6,5,24,2,1,0,0.3,61000,39.25353925353925,34478603000,0,0,2,59,0,2,31.2,38.1,57.2,1,0,0,0,0,4,12,4,13,0,12,3,1074.0,1223.0,1278.6666666666667,0.002749357333300308,0.0008248071999900924,0.8849658314350797,0.0,0.003538426426383923,27.34
703,0.35,274.17,565223,1756.0,321.88097949886105,2017,6,0,24,2,0,0,0.39,61000,86.7709815078236,34478603000,0,0,2,59,0,2,31.2,38.1,57.2,1,0,2,1,122000,4,19,4,13,1,16,0,1554.0,1208.0,1110.3333333333333,0.0012437568888739488,0.00048506518666084007,0.40034168564920275,0.0,0.003538426426383923,27.34
785,0.11,164.85,565223,1756.0,321.88097949886105,2017,6,0,26,2,0,0,0.21,61000,77.70700636942675,34478603000,0,0,2,59,0,2,31.2,38.1,57.2,1,0,0,0,0,5,22,3,13,2,12,3,2116.0,1787.0,1655.3333333333333,0.0013888323723556897,0.0002916547981946948,0.44703872437357633,0.0,0.003538426426383923,27.34
706,0.33,289.46,565223,1756.0,321.88097949886105,2017,6,5,24,2,1,0,0.41,61000,86.40226628895184,34478603000,0,0,2,59,0,2,31.2,38.1,57.2,1,0,0,0,0,6,16,1,13,1,12,3,1389.0,1324.0,940.6666666666666,0.0012490645285135246,0.0005121164566905451,0.4020501138952164,0.0,0.003538426426383923,27.34
1052,0.19,252.48,565223,1756.0,321.88097949886105,2017,6,4,25,2,0,0,0.24,61000,57.98479087452471,34478603000,0,0,2,59,0,2,31.2,38.1,57.2,1,0,0,0,0,6,6,4,13,2,12,3,706.0,727.0,1049.0,0.0018612123002779435,0.0004466909520667064,0.5990888382687927,0.0,0.003538426426383923,27.34
522,0.27,120.06,225500,121.26,1859.6404420254,2017,6,5,24,2,1,0,0.23,68000,130.26819923371647,15334000000,6,0,1,72,6,1,31.01,73.3,57.93,1,0,0,0,0,1,21,1,14,1,12,3,2231.0,2044.0,1375.3333333333333,0.0023148558758314857,0.0005324168514412417,4.304799604156358,0.04948045522018803,0.004434589800443459,36.27
900,0.12,54.0,225500,121.26,1859.6404420254,2017,6,0,24,2,0,0,0.06,68000,75.55555555555556,15334000000,6,0,1,72,6,1,31.01,73.3,57.93,1,0,2,1,136000,1,13,4,14,2,16,0,522.0,1373.0,1217.6666666666667,0.003991130820399113,0.0002394678492239468,7.422068283028204,0.04948045522018803,0.004434589800443459,36.27
2091,0.26,104.55,225500,121.26,1859.6404420254,2017,6,6,23,2,1,0,0.05,68000,32.520325203252035,15334000000,6,0,1,72,6,1,31.01,73.3,57.93,1,0,2,1,136000,3,7,3,14,3,16,0,1308.0,1241.0,1745.0,0.009272727272727273,0.0004636363636363636,17.243938644235527,0.04948045522018803,0.004434589800443459,36.27
1763,0.18,264.45,225500,121.26,1859.6404420254,2017,6,0,26,2,0,0,0.15,68000,38.57061826432218,15334000000,6,0,1,72,6,1,31.01,73.3,57.93,1,0,0,0,0,5,8,1,14,3,12,3,573.0,1547.0,1452.6666666666667,0.007818181818181818,0.0011727272727272728,14.539007092198581,0.04948045522018803,0.004434589800443459,36.27
726,0.18,43.56,225500,121.26,1859.6404420254,2017,6,1,25,2,0,0,0.06,68000,93.66391184573003,15334000000,6,0,1,72,6,1,31.01,73.3,57.93,1,0,0,0,0,6,16,1,14,1,12,3,580.0,1016.0,808.0,0.003219512195121951,0.00019317073170731707,5.987135081642751,0.04948045522018803,0.004434589800443459,36.27
1385,0.33,138.5,225500,121.26,1859.6404420254,2017,6,0,24,2,0,0,0.1,68000,49.09747292418773,15334000000,6,0,1,72,6,1,31.01,73.3,57.93,1,0,2,1,136000,6,5,4,14,0,16,0,726.0,1118.0,897.0,0.0061419068736141905,0.0006141906873614191,11.421738413326736,0.04948045522018803,0.004434589800443459,36.27
644,0.22,167.44,614000,61.8,9935.275080906147,2017,6,1,26,2,0,0,0.26,58000,90.06211180124224,35612000000,1,1,0,79,1,1,30.76,61.4,62.83,1,0,0,0,0,0,1,4,15,1,12,3,2039.0,1965.0,1615.3333333333333,0.0010488599348534202,0.00027270358306188925,10.420711974110032,0.016181229773462785,0.0016286644951140064,48.34
1641,0.19,262.56,614000,61.8,9935.275080906147,2017,6,1,25,2,0,0,0.16,58000,35.34430225472273,35612000000,1,1,0,79,1,1,30.76,61.4,62.83,1,0,0,0,0,1,21,1,15,0,12,3,2111.0,1691.0,1999.3333333333333,0.0026726384364820846,0.00042762214983713354,26.55339805825243,0.016181229773462785,0.0016286644951140064,48.34
636,0.22,203.52,614000,61.8,9935.275080906147,2017,6,1,23,2,0,0,0.32,58000,91.19496855345912,35612000000,1,1,0,79,1,1,30.76,61.4,62.83,1,0,0,0,0,1,13,3,15,1,12,3,1641.0,2246.0,1462.6666666666667,0.0010358306188925082,0.0003314657980456026,10.29126213592233,0.016181229773462785,0.0016286644951140064,48.34
2228,0.2,111.4,614000,61.8,9935.275080906147,2017,6,2,24,2,0,0,0.05,58000,26.032315978456015,35612000000,1,1,0,79,1,1,30.76,61.4,62.83,1,0,2,1,116000,1,13,4,15,3,16,0,636.0,2111.0,1501.6666666666667,0.0036286644951140064,0.00018143322475570035,36.051779935275086,0.016181229773462785,0.0016286644951140064,48.34
962,0.23,317.46,614000,61.8,9935.275080906147,2017,6,0,24,2,0,0,0.33,58000,60.29106029106029,35612000000,1,1,0,79,1,1,30.76,61.4,62.83,1,0,2,1,116000,1,21,4,15,2,16,0,2228.0,1641.0,1275.3333333333333,0.0015667752442996743,0.0005170358306188925,15.566343042071198,0.016181229773462785,0.0016286644951140064,48.34
1716,0.34,308.88,614000,61.8,9935.275080906147,2017,6,0,24,2,0,0,0.18,58000,33.7995337995338,35612000000,1,1,0,79,1,1,30.76,61.4,62.83,1,0,2,1,116000,2,9,1,15,0,16,0,2002.0,1019.0,1422.0,0.0027947882736156352,0.0005030618892508143,27.766990291262136,0.016181229773462785,0.0016286644951140064,48.34
1620,0.11,712.8,614000,61.8,9935.275080906147,2017,6,0,26,2,0,0,0.44,58000,35.80246913580247,35612000000,1,1,0,79,1,1,30.76,61.4,62.83,1,0,0,0,0,3,18,4,15,0,12,3,1451.0,782.0,1343.6666666666667,0.0026384364820846904,0.0011609120521172637,26.21359223300971,0.016181229773462785,0.0016286644951140064,48.34
735,0.34,183.75,614000,61.8,9935.275080906147,2017,6,1,25,2,0,0,0.25,58000,78.91156462585035,35612000000,1,1,0,79,1,1,30.76,61.4,62.83,1,0,0,0,0,4,17,1,15,1,12,3,1491.0,919.0,1094.0,0.0011970684039087948,0.0002992671009771987,11.893203883495147,0.016181229773462785,0.0016286644951140064,48.34
1795,0.12,107.7,614000,61.8,9935.275080906147,2017,6,1,23,2,0,0,0.06,58000,32.31197771587744,35612000000,1,1,0,79,1,1,30.76,61.4,62.83,1,0,0,0,0,4,11,3,15,3,12,3,735.0,1056.0,1340.3333333333333,0.0029234527687296416,0.0001754071661237785,29.045307443365697,0.016181229773462785,0.0016286644951140064,48.34
533,0.23,186.55,614000,61.8,9935.275080906147,2017,6,0,24,2,0,0,0.35,58000,108.81801125703565,35612000000,1,1,0,79,1,1,30.76,61.4,62.83,1,0,2,1,116000,4,12,4,15,1,16,0,1795.0,1491.0,1021.0,0.0008680781758957655,0.00030382736156351795,8.624595469255663,0.016181229773462785,0.0016286644951140064,48.34
1106,0.1,453.46,614000,61.8,9935.275080906147,2017,6,0,24,2,0,0,0.41,58000,52.44122965641953,35612000000,1,1,0,79,1,1,30.76,61.4,62.83,1,0,2,1,116000,4,11,4,15,2,16,0,533.0,735.0,1144.6666666666667,0.0018013029315960911,0.0007385342019543973,17.89644012944984,0.016181229773462785,0.0016286644951140064,48.34
664,0.27,92.96,614000,61.8,9935.275080906147,2017,6,1,25,2,0,0,0.14,58000,87.34939759036145,35612000000,1,1,0,79,1,1,30.76,61.4,62.83,1,0,0,0,0,6,5,1,15,1,12,3,2056.0,791.0,1207.3333333333333,0.0010814332247557003,0.00015140065146579802,10.74433656957929,0.016181229773462785,0.0016286644951140064,48.34
1930,0.17,559.7,3482056,5237.0,664.8951689898797,2017,6,4,25,2,0,0,0.29,87000,45.07772020725388,302938872000,8,1,36,200,8,37,28.58,77.6,67.1,1,0,0,0,0,0,2,1,16,3,12,3,729.0,2175.0,1507.3333333333333,0.0005542702357457778,0.00016073836836627556,0.3685316020622494,0.0015275921329005156,0.010625906073882786,60.09
1586,0.2,713.7,3482056,5237.0,664.8951689898797,2017,6,5,25,2,1,0,0.45,87000,54.85498108448928,302938872000,8,1,36,200,8,37,28.58,77.6,67.1,1,0,0,0,0,1,21,4,16,0,12,3,1650.0,1839.0,1750.0,0.00045547802792373244,0.0002049651125656796,0.3028451403475272,0.0015275921329005156,0.010625906073882786,60.09
697,0.22,34.85,3482056,5237.0,664.8951689898797,2017,6,1,23,2,0,0,0.05,87000,124.8206599713056,302938872000,8,1,36,200,8,37,28.58,77.6,67.1,1,0,0,0,0,1,13,1,16,1,12,3,1586.0,2014.0,1311.0,0.00020016909549990005,1.0008454774995004e-05,0.13309146457895743,0.0015275921329005156,0.010625906073882786,60.09
1586,0.18,317.2,3482056,5237.0,664.8951689898797,2017,6,5,24,2,1,0,0.2,87000,54.85498108448928,302938872000,8,1,36,200,8,37,28.58,77.6,67.1,1,0,0,0,0,2,15,4,16,0,12,3,871.0,1281.0,1636.6666666666667,0.00045547802792373244,9.109560558474647e-05,0.3028451403475272,0.0015275921329005156,0.010625906073882786,60.09
2309,0.17,161.63,3482056,5237.0,664.8951689898797,2017,6,6,24,2,1,0,0.07,87000,37.678648765699435,302938872000,8,1,36,200,8,37,28.58,77.6,67.1,1,0,0,0,0,2,4,1,16,3,12,3,1586.0,2453.0,1588.6666666666667,0.000663113976340415,4.6417978343829045e-05,0.4409012793584113,0.0015275921329005156,0.010625906073882786,60.09
2350,0.15,611.0,3482056,5237.0,664.8951689898797,2017,6,5,24,2,1,0,0.26,87000,37.02127659574468,302938872000,8,1,36,200,8,37,28.58,77.6,67.1,1,0,0,0,0,3,0,1,16,3,12,3,506.0,1262.0,1173.0,0.0006748886290168797,0.0001754710435443887,0.44873018903952644,0.0015275921329005156,0.010625906073882786,60.09
1675,0.32,418.75,3482056,5237.0,664.8951689898797,2017,6,5,24,2,1,0,0.25,87000,51.940298507462686,302938872000,8,1,36,200,8,37,28.58,77.6,67.1,1,0,0,0,0,3,0,4,16,0,12,3,2350.0,663.0,1510.3333333333333,0.0004810376398311802,0.00012025940995779505,0.31983960282604545,0.0015275921329005156,0.010625906073882786,60.09
922,0.12,396.46,3482056,5237.0,664.8951689898797,2017,6,0,24,2,0,0,0.43,87000,94.36008676789588,302938872000,8,1,36,200,8,37,28.58,77.6,67.1,1,0,2,1,174000,3,20,4,16,2,16,0,1675.0,506.0,1649.0,0.0002647860918951332,0.00011385801951490727,0.17605499331678442,0.0015275921329005156,0.010625906073882786,60.09
2126,0.13,382.68,3482056,5237.0,664.8951689898797,2017,6,1,23,2,0,0,0.18,87000,40.92191909689558,302938872000,8,1,36,200,8,37,28.58,77.6,67.1,1,0,0,0,0,5,14,4,16,3,12,3,1495.0,1094.0,1627.0,0.000610558819272292,0.00010990058746901257,0.405957609318312,0.0015275921329005156,0.010625906073882786,60.09
661,0.23,52.88,70545,32.48,2171.95197,2017,6,5,24,2,1,0,0.08,65000,98.33585476550681,4585425000,0,1,2,23,0,3,25.93,74.1,80.93,1,0,0,0,0,0,1,4,17,1,12,3,1258.0,1483.0,1388.3333333333333,0.009369905733928699,0.0007495924587142959,20.35098522167488,0.0,0.0425260472039124,34.0
1103,0.11,286.78,70545,32.48,2171.95197,2017,6,0,24,2,0,0,0.26,65000,58.930190389845876,4585425000,0,1,2,23,0,3,25.93,74.1,80.93,1,0,2,1,130000,1,13,4,17,2,16,0,985.0,768.0,1159.6666666666667,0.01563541002197179,0.004065206605712665,33.95935960591133,0.0,0.0425260472039124,34.0
789,0.25,181.47,70545,32.48,2171.95197,2017,6,6,25,2,1,0,0.23,65000,82.382762991128,4585425000,0,1,2,23,0,3,25.93,74.1,80.93,1,0,0,0,0,3,7,0,17,2,12,3,859.0,1097.0,1021.3333333333334,0.01118435041462896,0.0025724005953646606,24.291871921182267,0.0,0.0425260472039124,34.0
2301,0.19,437.19,70545,32.48,2171.95197,2017,6,3,23,2,0,0,0.19,65000,28.24858757062147,4585425000,0,1,2,23,0,3,25.93,74.1,80.93,1,0,2,1,130000,3,0,1,17,3,16,0,789.0,1416.0,1316.3333333333333,0.032617478205400806,0.006197320859026153,70.84359605911331,0.0,0.0425260472039124,34.0
1004,0.21,200.8,70545,32.48,2171.95197,2017,6,1,25,2,0,0,0.2,65000,64.7410358565737,4585425000,0,1,2,23,0,3,25.93,74.1,80.93,1,0,0,0,0,5,22,1,17,2,12,3,1114.0,1499.0,1305.3333333333333,0.014232050464242682,0.0028464100928485368,30.911330049261085,0.0,0.0425260472039124,34.0
1562,0.23,562.32,70545,32.48,2171.95197,2017,6,5,23,2,1,0,0.36,65000,41.613316261203586,4585425000,0,1,2,23,0,3,25.93,74.1,80.93,1,0,2,1,130000,5,22,4,17,0,16,0,1004.0,1798.0,1226.6666666666667,0.022141895244170387,0.00797108228790134,48.091133004926114,0.0,0.0425260472039124,34.0
1137,0.1,341.1,70545,32.48,2171.95197,2017,6,4,25,2,0,0,0.3,65000,57.16798592788039,4585425000,0,1,2,23,0,3,25.93,74.1,80.93,1,0,0,0,0,6,16,1,17,2,12,3,525.0,1062.0,1286.0,0.016117371890282797,0.00483521156708484,35.006157635467986,0.0,0.0425260472039124,34.0
1727,0.14,276.32,70545,32.48,2171.95197,2017,6,2,24,2,0,0,0.16,65000,37.63752171395483,4585425000,0,1,2,23,0,3,25.93,74.1,80.93,1,0,2,1,130000,6,6,1,17,0,16,0,1137.0,2196.0,1129.6666666666667,0.02448082784038557,0.003916932454461691,53.17118226600986,0.0,0.0425260472039124,34.0
1587,0.21,111.09,1245899,2868.0,434.4138772663877,2017,6,0,23,2,0,0,0.07,72000,45.36862003780718,89704728000,0,0,2,93,0,2,28.48,45.2,64.43,1,0,0,0,0,0,3,0,18,0,12,3,1419.0,1125.0,1497.0,0.0012737790141897538,8.916453099328277e-05,0.553347280334728,0.0,0.0016052665585252095,32.75
1022,0.22,275.94,1245899,2868.0,434.4138772663877,2017,6,0,23,2,0,0,0.27,72000,70.45009784735812,89704728000,0,0,2,93,0,2,28.48,45.2,64.43,1,0,0,0,0,1,13,4,18,2,12,3,1483.0,532.0,1310.0,0.0008202912114063821,0.00022147862707972316,0.3563458856345886,0.0,0.0016052665585252095,32.75
2294,0.31,481.74,1245899,2868.0,434.4138772663877,2017,6,5,22,2,1,0,0.21,72000,31.38622493461203,89704728000,0,0,2,93,0,2,28.48,45.2,64.43,1,0,0,0,0,1,13,0,18,3,12,3,1022.0,1425.0,1599.6666666666667,0.0018412407426284152,0.00038666055595196723,0.799860529986053,0.0,0.0016052665585252095,32.75
693,0.27,284.13,1245899,2868.0,434.4138772663877,2017,6,1,25,2,0,0,0.41,72000,103.8961038961039,89704728000,0,0,2,93,0,2,28.48,45.2,64.43,1,0,0,0,0,2,9,0,18,1,12,3,1358.0,960.0,1504.0,0.0005562248625289851,0.0002280521936368839,0.24163179916317992,0.0,0.0016052665585252095,32.75
689,0.28,303.16,1245899,2868.0,434.4138772663877,2017,6,0,26,2,0,0,0.44,72000,104.49927431059507,89704728000,0,0,2,93,0,2,28.48,45.2,64.43,1,0,0,0,0,4,12,4,18,1,12,3,2312.0,824.0,1208.0,0.0005530143294119347,0.00024332630494125127,0.2402370990237099,0.0,0.0016052665585252095,32.75
1883,0.12,301.28,1245899,2868.0,434.4138772663877,2017,6,2,24,2,0,0,0.16,72000,38.236856080722255,89704728000,0,0,2,93,0,2,28.48,45.2,64.43,1,0,2,1,144000,6,6,4,18,3,16,0,1939.0,940.0,1904.6666666666667,0.0015113584648514848,0.00024181735437623755,0.6565550906555091,0.0,0.0016052665585252095,32.75
1414,0.1,565.6,3077233,6693.0,459.7688629911849,2017,6,2,24,2,0,0,0.4,79000,55.86987270155587,243101407000,1,0,6,131,1,6,30.16,50.9,61.63,1,0,2,1,158000,3,0,4,19,0,16,0,1472.0,939.0,1481.3333333333333,0.0004595037164881567,0.0001838014865952627,0.21126550126998356,0.00014940983116689077,0.0019498036060317824,38.37
2372,0.26,237.2,3077233,6693.0,459.7688629911849,2017,6,0,23,2,0,0,0.1,79000,33.305227655986506,243101407000,1,0,6,131,1,6,30.16,50.9,61.63,1,0,0,0,0,3,7,0,19,3,12,3,1414.0,1558.0,1752.6666666666667,0.000770822358917898,7.708223589178979e-05,0.35440011952786493,0.00014940983116689077,0.0019498036060317824,38.37
525,0.33,220.5,3077233,6693.0,459.7688629911849,2017,6,0,26,2,0,0,0.42,79000,150.47619047619048,243101407000,1,0,6,131,1,6,30.16,50.9,61.63,1,0,0,0,0,4,17,4,19,1,12,3,1566.0,1312.0,1167.3333333333333,0.00017060781552778097,7.165528252166801e-05,0.07844016136261767,0.00014940983116689077,0.0019498036060317824,38.37
1431,0.25,143.1,3077233,6693.0,459.7688629911849,2017,6,0,26,2,0,0,0.1,79000,55.206149545772185,243101407000,1,0,6,131,1,6,30.16,50.9,61.63,1,0,0,0,0,6,5,1,19,0,12,3,1234.0,1579.0,1711.0,0.00046502816003858013,4.6502816003858007e-05,0.2138054683998207,0.00014940983116689077,0.0019498036060317824,38.37
546,0.27,191.1,3077233,6693.0,459.7688629911849,2017,6,4,26,2,0,1,0.35,79000,144.6886446886447,243101407000,1,0,6,131,1,6,30.16,50.9,61.63,1,0,0,0,0,6,6,0,19,1,12,3,1431.0,2468.0,1070.3333333333333,0.0001774321281488922,6.210124485211227e-05,0.08157776781712237,0.00014940983116689077,0.0019498036060317824,38.37
914,0.24,100.54,916857,167.23,5482.610775578545,2017,6,1,23,2,0,0,0.11,98000,107.22100656455142,89851986000,10,5,32,153,10,37,31.53,45.2,54.9,1,0,0,0,0,0,2,4,20,2,12,3,515.0,2248.0,1054.6666666666667,0.000996883919738847,0.00010965723117127317,5.46552652036118,0.05979788315493632,0.04035525714478921,77.32
1316,0.35,421.12,916857,167.23,5482.610775578545,2017,6,5,24,2,1,0,0.32,98000,74.46808510638297,89851986000,10,5,32,153,10,37,31.53,45.2,54.9,1,0,0,0,0,2,15,1,20,0,12,3,2322.0,708.0,2009.3333333333333,0.001435338335203854,0.0004593082672652333,7.869401423189619,0.05979788315493632,0.04035525714478921,77.32
2011,0.34,744.07,916857,167.23,5482.610775578545,2017,6,4,24,2,0,0,0.37,98000,48.7319741422178,89851986000,10,5,32,153,10,37,31.53,45.2,54.9,1,0,3,1,294000,2,15,4,20,3,3,0,1316.0,2390.0,1883.0,0.0021933627599505703,0.0008115442211817111,12.025354302457695,0.05979788315493632,0.04035525714478921,77.32
1624,0.35,194.88,916857,167.23,5482.610775578545,2017,6,5,24,2,1,0,0.12,98000,60.3448275862069,89851986000,10,5,32,153,10,37,31.53,45.2,54.9,1,0,0,0,0,3,7,1,20,0,12,3,1254.0,2369.0,1782.0,0.0017712685838685857,0.0002125522300642303,9.711176224361658,0.05979788315493632,0.04035525714478921,77.32
1857,0.17,148.56,916857,167.23,5482.610775578545,2017,6,0,24,2,0,0,0.08,98000,52.77329025309639,89851986000,10,5,32,153,10,37,31.53,45.2,54.9,1,0,2,1,196000,3,7,4,20,3,16,0,1624.0,2468.0,1578.3333333333333,0.0020253976356182043,0.00016203181084945635,11.104466901871675,0.05979788315493632,0.04035525714478921,77.32
1640,0.24,557.6,916857,167.23,5482.610775578545,2017,6,2,25,2,0,0,0.34,98000,59.75609756097561,89851986000,10,5,32,153,10,37,31.53,45.2,54.9,1,0,0,0,0,5,14,1,20,0,12,3,1576.0,2168.0,1610.0,0.0017887195058771434,0.0006081646319982287,9.806852837409556,0.05979788315493632,0.04035525714478921,77.32
2216,0.16,487.52,916857,167.23,5482.610775578545,2017,6,1,26,2,0,0,0.22,98000,44.22382671480145,89851986000,10,5,32,153,10,37,31.53,45.2,54.9,1,0,0,0,0,6,5,0,20,3,12,3,1059.0,1217.0,1922.3333333333333,0.002416952698185213,0.0005317295936007469,13.251210907133888,0.05979788315493632,0.04035525714478921,77.32
2039,0.16,876.77,3936331,6075.0,647.9557202,2017,6,5,25,2,1,0,0.43,82000,40.21579205492888,322779142000,5,3,26,101,5,29,30.64,64.4,54.83,1,0,0,0,0,0,1,4,21,3,12,3,733.0,1934.0,1695.0,0.0005179950568181386,0.00022273787443179954,0.3356378600823045,0.0008230452674897119,0.007367266624681715,52.68
1109,0.14,221.8,3936331,6075.0,647.9557202,2017,6,2,26,2,0,0,0.2,82000,73.9404869251578,322779142000,5,3,26,101,5,29,30.64,64.4,54.83,1,0,0,0,0,1,13,1,21,2,12,3,803.0,1182.0,1037.0,0.0002817344374748973,5.634688749497946e-05,0.1825514403292181,0.0008230452674897119,0.007367266624681715,52.68
1678,0.12,587.3,3936331,6075.0,647.9557202,2017,6,1,23,2,0,0,0.35,82000,48.86769964243147,322779142000,5,3,26,101,5,29,30.64,64.4,54.83,1,0,0,0,0,2,4,3,21,0,12,3,2321.0,2181.0,1719.6666666666667,0.0004262852895246868,0.00014919985133364036,0.2762139917695473,0.0008230452674897119,0.007367266624681715,52.68
2308,0.26,669.32,3936331,6075.0,647.9557202,2017,6,0,26,2,0,0,0.29,82000,35.52859618717504,322779142000,5,3,26,101,5,29,30.64,64.4,54.83,1,0,0,0,0,2,4,0,21,3,12,3,1678.0,1160.0,2102.3333333333335,0.0005863328058539792,0.000170036513697654,0.37991769547325105,0.0008230452674897119,0.007367266624681715,52.68
1325,0.14,79.5,3936331,6075.0,647.9557202,2017,6,6,23,2,1,0,0.06,82000,61.886792452830186,322779142000,5,3,26,101,5,29,30.64,64.4,54.83,1,0,2,1,164000,5,22,4,21,0,16,0,558.0,2166.0,1038.6666666666667,0.0003366078716449404,2.0196472298696427e-05,0.21810699588477367,0.0008230452674897119,0.007367266624681715,52.68
1150,0.25,195.5,3936331,6075.0,647.9557202,2017,6,4,23,2,0,0,0.17,82000,71.30434782608695,322779142000,5,3,26,101,5,29,30.64,64.4,54.83,1,0,2,1,164000,6,16,0,21,2,16,0,1249.0,1007.0,1323.3333333333333,0.000292150228220137,4.966553879742328e-05,0.18930041152263374,0.0008230452674897119,0.007367266624681715,52.68
1929,0.2,173.61,3458873,7194.0,480.79969418960246,2017,6,0,24,2,0,0,0.09,63000,32.65940902021773,217908999000,8,1,23,60,8,24,31.42,26.5,58.7,1,0,2,1,126000,0,3,4,22,3,16,0,2007.0,645.0,2053.0,0.0005576961050608103,5.019264945547293e-05,0.26814011676397,0.0011120378092855157,0.006938676268252694,42.34
1943,0.13,835.49,3458873,7194.0,480.79969418960246,2017,6,6,23,2,1,0,0.43,63000,32.42408646423057,217908999000,8,1,23,60,8,24,31.42,26.5,58.7,1,0,2,1,126000,0,1,3,22,3,16,0,1929.0,2223.0,1959.6666666666667,0.000561743666217291,0.00024154977647343514,0.27008618293021963,0.0011120378092855157,0.006938676268252694,42.34
1101,0.26,495.45,3458873,7194.0,480.79969418960246,2017,6,3,23,2,0,0,0.45,63000,57.22070844686648,217908999000,8,1,23,60,8,24,31.42,26.5,58.7,1,0,2,1,126000,1,21,1,22,2,16,0,1141.0,1691.0,1352.3333333333333,0.00031831177380609233,0.00014324029821274155,0.1530442035029191,0.0011120378092855157,0.006938676268252694,42.34
2214,0.12,708.48,3458873,7194.0,480.79969418960246,2017,6,5,24,2,1,0,0.32,63000,28.45528455284553,217908999000,8,1,23,60,8,24,31.42,26.5,58.7,1,0,0,0,0,2,9,1,22,3,12,3,1988.0,2432.0,2144.0,0.000640092885746311,0.00020482972343881952,0.30775646371976645,0.0011120378092855157,0.006938676268252694,42.34
